YEAR,MO,DY,HR,WDG temp,OIL TEMP,ambient TMP,AVG Current,Fault type
2020,7,4,7,70,39,22,222,NO FAULT
2020,7,4,8,69,43,22,213,NO FAULT
2020,7,4,9,70,41,22,214,NO FAULT
2020,7,4,10,69,39,22,222,NO FAULT
2020,7,4,11,70,36,22,216,NO FAULT
2020,7,4,12,69,43,22,222,NO FAULT
2020,7,4,13,67,45,22,227,NO FAULT
2020,7,4,14,69,44,22,227,NO FAULT
2020,7,4,15,68,43,22,219,NO FAULT
2020,7,4,16,69,41,22,228,NO FAULT
2020,7,4,17,68,43,22,230,NO FAULT
2020,7,4,18,70,35,22,224,NO FAULT
2020,7,4,19,69,44,22,222,NO FAULT
2020,7,4,20,69,37,22,217,NO FAULT
2020,7,4,21,68,40,22,230,NO FAULT
2020,7,4,22,67,37,22,210,NO FAULT
2020,7,4,23,67,35,22,214,NO FAULT
2020,7,5,0,68,43,22,218,NO FAULT
2020,7,5,1,67,43,22,213,NO FAULT
2020,7,5,2,70,35,22,227,NO FAULT
2020,7,5,3,68,37,22,222,NO FAULT
2020,7,5,4,67,43,22,224,NO FAULT
2020,7,5,5,67,40,22,219,NO FAULT
2020,7,5,6,67,35,22,226,NO FAULT
2020,7,5,7,67,41,22,227,NO FAULT
2020,7,5,8,68,35,22,224,NO FAULT
2020,7,5,9,67,44,22,210,NO FAULT
2020,7,5,10,69,43,22,214,NO FAULT
2020,7,5,11,67,42,22,229,NO FAULT
2020,7,5,12,68,36,22,222,NO FAULT
2020,7,5,13,67,41,22,229,NO FAULT
2020,7,5,14,67,45,22,212,NO FAULT
2020,7,5,15,70,44,22,220,NO FAULT
2020,7,5,16,70,40,22,214,NO FAULT
2020,7,5,17,70,44,22,222,NO FAULT
2020,7,5,18,67,40,22,230,NO FAULT
2020,7,5,19,67,41,22,211,NO FAULT
2020,7,5,20,69,40,22,219,NO FAULT
2020,7,5,21,70,42,22,213,NO FAULT
2020,7,5,22,67,41,22,216,NO FAULT
2020,7,5,23,68,37,22,224,NO FAULT
2020,7,6,0,70,44,22,223,NO FAULT
2020,7,6,1,68,36,22,215,NO FAULT
2020,7,6,2,68,39,22,213,NO FAULT
2020,7,6,3,69,45,22,225,NO FAULT
2020,7,6,4,67,39,22,229,NO FAULT
2020,7,6,5,68,39,22,218,NO FAULT
2020,7,6,6,69,36,22,230,NO FAULT
2020,7,6,7,69,44,22,219,NO FAULT
2020,7,6,8,68,37,22,226,NO FAULT
2020,7,6,9,68,40,22,213,NO FAULT
2020,7,6,10,69,43,22,222,NO FAULT
2020,7,6,11,69,45,22,228,NO FAULT
2020,7,6,12,70,42,22,211,NO FAULT
2020,7,6,13,67,41,22,226,NO FAULT
2020,7,6,14,69,35,22,230,NO FAULT
2020,7,6,15,90,60,33,290,OVER HEATING
2020,7,6,16,91,59,34,289,OVER HEATING
2020,7,6,17,92,58,35,288,OVER HEATING
2020,7,6,18,67,35,22,220,NO FAULT
2020,7,6,19,68,41,22,230,NO FAULT
2020,7,6,20,67,37,22,224,NO FAULT
2020,7,6,21,70,41,22,221,NO FAULT
2020,7,6,22,67,39,22,222,NO FAULT
2020,7,6,23,69,41,22,224,NO FAULT
2020,7,7,0,70,43,22,211,NO FAULT
2020,7,7,1,68,44,22,228,NO FAULT
2020,7,7,2,70,43,22,224,NO FAULT
2020,7,7,3,67,41,22,224,NO FAULT
2020,7,7,4,67,45,22,216,NO FAULT
2020,7,7,5,69,41,22,225,NO FAULT
2020,7,7,6,68,36,22,211,NO FAULT
2020,7,7,7,67,42,22,218,NO FAULT
2020,7,7,8,70,45,22,230,NO FAULT
2020,7,7,9,70,38,22,222,NO FAULT
2020,7,7,10,68,38,22,212,NO FAULT
2020,7,7,11,69,38,22,229,NO FAULT
2020,7,7,12,69,40,22,212,NO FAULT
2020,7,7,13,70,39,22,224,NO FAULT
2020,7,7,14,67,39,22,230,NO FAULT
2020,7,7,15,70,40,22,220,NO FAULT
2020,7,7,16,70,40,22,224,NO FAULT
2020,7,7,17,70,44,22,219,NO FAULT
2020,7,7,18,67,43,22,215,NO FAULT
2020,7,7,19,69,40,22,224,NO FAULT
2020,7,7,20,70,35,22,215,NO FAULT
2020,7,7,21,67,43,22,227,NO FAULT
2020,7,7,22,67,43,22,218,NO FAULT
2020,7,7,23,67,45,22,230,NO FAULT
2020,7,8,0,67,42,22,213,NO FAULT
2020,7,8,1,68,44,22,212,NO FAULT
2020,7,8,2,67,37,22,221,NO FAULT
2020,7,8,3,68,41,22,221,NO FAULT
2020,7,8,4,69,44,22,218,NO FAULT
2020,7,8,5,70,38,22,210,NO FAULT
2020,7,8,6,69,42,22,220,NO FAULT
2020,7,8,7,70,35,22,225,NO FAULT
2020,7,8,8,68,36,22,223,NO FAULT
2020,7,8,9,69,45,22,218,NO FAULT
2020,7,8,10,87,56,22,289,HEATING
2020,7,8,11,86,54,22,279,HEATING
2020,7,8,12,84,54,22,280,HEATING
2020,7,8,13,89,56,22,287,HEATING
2020,7,8,14,90,41,22,288,HEATING
2020,7,8,15,98,64,20,340,OVER LOADING
2020,7,8,16,98,64,20,340,OVER LOADING
2020,7,8,17,98,64,20,340,OVER LOADING
2020,7,8,18,99,64,20,356,OVER LOADING
2020,7,8,19,72,40,22,214,NO FAULT
2020,7,8,20,76,39,22,215,NO FAULT
2020,7,8,21,89,36,22,229,NO FAULT
2020,7,8,22,70,39,22,227,NO FAULT
2020,7,8,23,69,36,22,212,NO FAULT
2020,7,9,0,68,42,22,225,NO FAULT
2020,7,9,1,67,42,22,227,NO FAULT
2020,7,9,2,70,39,22,213,NO FAULT
2020,7,9,3,67,42,22,223,NO FAULT
2020,7,9,4,67,36,22,226,NO FAULT
2020,7,9,5,67,40,22,228,NO FAULT
2020,7,9,6,69,40,22,214,NO FAULT
2020,7,9,7,67,45,22,212,NO FAULT
2020,7,9,8,68,37,22,215,NO FAULT
2020,7,9,9,70,38,22,222,NO FAULT
2020,7,9,10,68,36,22,223,NO FAULT
2020,7,9,11,69,40,22,213,NO FAULT
2020,7,9,12,67,43,22,213,NO FAULT
2020,7,9,13,69,36,22,216,NO FAULT
2020,7,9,14,70,36,22,226,NO FAULT
2020,7,9,15,67,41,22,217,NO FAULT
2020,7,9,16,68,38,22,229,NO FAULT
2020,7,9,17,67,44,22,212,NO FAULT
2020,7,9,18,68,40,22,217,NO FAULT
2020,7,9,19,67,36,22,210,NO FAULT
2020,7,9,20,70,45,22,222,NO FAULT
2020,7,9,21,68,35,22,218,NO FAULT
2020,7,9,22,67,38,22,217,NO FAULT
2020,7,9,23,73,37,22,222,NO FAULT
2020,7,10,0,73,43,22,218,NO FAULT
2020,7,10,1,73,42,22,213,NO FAULT
2020,7,10,2,73,40,22,213,NO FAULT
2020,7,10,3,73,41,22,219,NO FAULT
2020,7,10,4,73,38,22,223,NO FAULT
2020,7,10,5,73,43,22,220,NO FAULT
2020,7,10,6,73,38,22,217,NO FAULT
2020,7,10,7,69,42,22,227,NO FAULT
2020,7,10,8,69,40,22,215,NO FAULT
2020,7,10,9,69,42,22,223,NO FAULT
2020,7,10,10,68,42,22,217,NO FAULT
2020,7,10,11,68,40,22,216,NO FAULT
2020,7,10,12,68,40,22,218,NO FAULT
2020,7,10,13,67,44,22,211,NO FAULT
2020,7,10,14,69,38,22,221,NO FAULT
2020,7,10,15,68,45,22,227,NO FAULT
2020,7,10,16,70,45,22,211,NO FAULT
2020,7,10,17,69,40,22,226,NO FAULT
2020,7,10,18,70,40,22,219,NO FAULT
2020,7,10,19,69,39,22,213,NO FAULT
2020,7,10,20,69,44,22,211,NO FAULT
2020,7,10,21,67,37,22,225,NO FAULT
2020,7,10,22,68,36,22,218,NO FAULT
2020,7,10,23,67,44,22,223,NO FAULT
2020,7,11,0,69,45,22,211,NO FAULT
2020,7,11,1,69,44,22,212,NO FAULT
2020,7,11,2,70,43,22,227,NO FAULT
2020,7,11,3,67,40,22,222,NO FAULT
2020,7,11,4,70,41,22,216,NO FAULT
2020,7,11,5,68,38,22,219,NO FAULT
2020,7,11,6,67,38,22,212,NO FAULT
2020,7,11,7,68,41,22,215,OVER LOADING
2020,7,11,8,68,43,22,224,NO FAULT
2020,7,11,9,67,35,22,222,NO FAULT
2020,7,11,10,70,41,22,221,NO FAULT
2020,7,11,11,70,41,22,222,NO FAULT
2020,7,11,12,67,37,22,222,NO FAULT
2020,7,11,13,69,43,22,218,NO FAULT
2020,7,11,14,67,36,22,227,NO FAULT
2020,7,11,15,67,44,22,214,NO FAULT
2020,7,11,16,70,39,22,226,NO FAULT
2020,7,11,17,70,38,22,216,NO FAULT
2020,7,11,18,68,35,22,215,NO FAULT
2020,7,11,19,67,43,22,217,NO FAULT
2020,7,11,20,68,41,22,229,NO FAULT
2020,7,11,21,67,35,22,221,NO FAULT
2020,7,11,22,70,45,22,222,NO FAULT
2020,7,11,23,70,44,22,210,NO FAULT
2020,7,12,0,139,70,21,490,SHORT CIRCUIT
2020,7,12,1,140,70,21,499,SHORT CIRCUIT
2020,7,12,2,69,36,22,228,NO FAULT
2020,7,12,3,69,43,22,227,NO FAULT
2020,7,12,4,68,39,22,213,NO FAULT
2020,7,12,5,69,39,22,210,NO FAULT
2020,7,12,6,67,39,22,212,NO FAULT
2020,7,12,7,70,44,22,213,NO FAULT
2020,7,12,8,70,36,22,224,NO FAULT
2020,7,12,9,70,35,22,223,NO FAULT
2020,7,12,10,68,40,22,220,NO FAULT
2020,7,12,11,69,41,22,225,NO FAULT
2020,7,12,12,70,41,22,222,NO FAULT
2020,7,12,13,68,44,22,225,NO FAULT
2020,7,12,14,68,41,22,211,NO FAULT
2020,7,12,15,68,37,22,224,NO FAULT
2020,7,12,16,69,40,22,225,NO FAULT
2020,7,12,17,70,37,22,224,NO FAULT
2020,7,12,18,67,41,22,226,NO FAULT
2020,7,12,19,70,44,22,211,NO FAULT
2020,7,12,20,68,39,22,227,NO FAULT
2020,7,12,21,69,36,22,220,NO FAULT
2020,7,12,22,68,42,22,221,NO FAULT
2020,7,12,23,69,42,22,210,NO FAULT
2020,7,13,0,70,43,22,213,NO FAULT
2020,7,13,1,67,42,22,220,NO FAULT
2020,7,13,2,70,36,22,212,NO FAULT
2020,7,13,3,70,36,22,210,NO FAULT
2020,7,13,4,69,38,22,218,NO FAULT
2020,7,13,5,70,36,22,228,NO FAULT
2020,7,13,6,70,35,22,224,NO FAULT
2020,7,13,7,67,45,22,210,NO FAULT
2020,7,13,8,70,43,22,212,NO FAULT
2020,7,13,9,68,40,22,224,NO FAULT
2020,7,13,10,70,36,22,217,NO FAULT
2020,7,13,11,68,43,22,218,NO FAULT
2020,7,13,12,68,43,22,214,NO FAULT
2020,7,13,13,70,42,22,225,NO FAULT
2020,7,13,14,67,35,22,228,NO FAULT
2020,7,13,15,67,42,22,229,NO FAULT
2020,7,13,16,67,40,22,227,NO FAULT
2020,7,13,17,67,42,22,227,NO FAULT
2020,7,13,18,67,40,22,227,NO FAULT
2020,7,13,19,68,41,22,221,NO FAULT
2020,7,13,20,68,38,22,226,NO FAULT
2020,7,13,21,68,41,22,229,NO FAULT
2020,7,13,22,69,38,22,218,NO FAULT
2020,7,13,23,67,37,22,225,NO FAULT
2020,7,14,0,67,45,22,216,NO FAULT
2020,7,14,1,69,45,22,214,NO FAULT
2020,7,14,2,70,45,22,213,NO FAULT
2020,7,14,3,67,35,22,216,NO FAULT
2020,7,14,4,69,41,22,228,NO FAULT
2020,7,14,5,67,39,22,223,NO FAULT
2020,7,14,6,67,39,22,224,NO FAULT
2020,7,14,7,70,37,22,219,NO FAULT
2020,7,14,8,69,37,22,210,NO FAULT
2020,7,14,9,70,43,22,219,NO FAULT
2020,7,14,10,70,39,22,226,NO FAULT
2020,7,14,11,70,39,22,223,NO FAULT
2020,7,14,12,67,41,22,226,NO FAULT
2020,7,14,13,67,37,22,223,NO FAULT
2020,7,14,14,70,41,22,229,NO FAULT
2020,7,14,15,67,45,22,218,NO FAULT
2020,7,14,16,68,43,22,221,NO FAULT
2020,7,14,17,68,35,22,213,NO FAULT
2020,7,14,18,70,38,22,214,NO FAULT
2020,7,14,19,70,43,22,227,NO FAULT
2020,7,14,20,68,42,22,224,NO FAULT
2020,7,14,21,70,42,22,228,NO FAULT
2020,7,14,22,90,60,33,290,OVER HEATING
2020,7,14,23,91,59,34,289,OVER HEATING
2020,7,15,0,92,58,35,288,OVER HEATING
2020,7,15,1,67,37,22,230,NO FAULT
2020,7,15,2,69,42,22,218,NO FAULT
2020,7,15,3,67,36,22,230,NO FAULT
2020,7,15,4,70,38,22,223,NO FAULT
2020,7,15,5,67,41,22,228,NO FAULT
2020,7,15,6,69,42,22,220,NO FAULT
2020,7,15,7,68,40,22,215,NO FAULT
2020,7,15,8,69,40,22,216,NO FAULT
2020,7,15,9,70,37,22,216,NO FAULT
2020,7,15,10,68,39,22,227,NO FAULT
2020,7,15,11,68,40,22,230,NO FAULT
2020,7,15,12,70,40,22,225,NO FAULT
2020,7,15,13,67,37,22,220,NO FAULT
2020,7,15,14,67,45,22,214,NO FAULT
2020,7,15,15,87,56,22,289,HEATING
2020,7,15,16,86,54,22,279,HEATING
2020,7,15,17,84,54,22,280,HEATING
2020,7,15,18,89,56,22,287,HEATING
2020,7,15,19,90,42,22,288,HEATING
2020,7,15,20,98,64,20,340,OVER LOADING
2020,7,15,21,98,64,20,340,OVER LOADING
2020,7,15,22,98,64,20,340,OVER LOADING
2020,7,15,23,99,64,20,356,OVER LOADING
2020,7,16,0,70,35,22,229,NO FAULT
2020,7,16,1,69,43,22,224,NO FAULT
2020,7,16,2,67,35,22,216,NO FAULT
2020,7,16,3,70,40,22,215,NO FAULT
2020,7,16,4,67,43,22,230,NO FAULT
2020,7,16,5,67,36,22,215,NO FAULT
2020,7,16,6,70,36,22,224,NO FAULT
2020,7,16,7,69,38,22,225,NO FAULT
2020,7,16,8,67,43,22,218,NO FAULT
2020,7,16,9,70,36,22,214,NO FAULT
2020,7,16,10,67,39,22,213,NO FAULT
2020,7,16,11,68,43,22,221,NO FAULT
2020,7,16,12,69,36,22,229,NO FAULT
2020,7,16,13,68,38,22,230,NO FAULT
2020,7,16,14,89,43,22,223,NO FAULT
2020,7,16,15,70,38,22,220,NO FAULT
2020,7,16,16,69,42,22,223,NO FAULT
2020,7,16,17,69,39,22,212,NO FAULT
2020,7,16,18,68,35,22,217,NO FAULT
2020,7,16,19,68,36,22,220,NO FAULT
2020,7,16,20,68,42,22,230,NO FAULT
2020,7,16,21,68,44,22,226,NO FAULT
2020,7,16,22,69,38,22,214,NO FAULT
2020,7,16,23,68,36,22,211,NO FAULT
2020,7,17,0,68,45,22,224,NO FAULT
2020,7,17,1,68,36,22,229,NO FAULT
2020,7,17,2,70,44,22,214,NO FAULT
2020,7,17,3,67,36,22,211,NO FAULT
2020,7,17,4,68,42,22,230,NO FAULT
2020,7,17,5,67,38,22,223,NO FAULT
2020,7,17,6,67,44,22,228,NO FAULT
2020,7,17,7,67,42,22,212,NO FAULT
2020,7,17,8,67,39,22,227,NO FAULT
2020,7,17,9,79,40,22,225,NO FAULT
2020,7,17,10,67,41,22,212,NO FAULT
2020,7,17,11,68,40,22,228,NO FAULT
2020,7,17,12,67,36,22,216,NO FAULT
2020,7,17,13,69,37,22,217,NO FAULT
2020,7,17,14,67,35,22,222,NO FAULT
2020,7,17,15,67,40,22,221,NO FAULT
2020,7,17,16,68,38,22,212,NO FAULT
2020,7,17,17,69,42,22,228,NO FAULT
2020,7,17,18,67,45,22,215,NO FAULT
2020,7,17,19,70,41,22,215,NO FAULT
2020,7,17,20,69,35,22,216,NO FAULT
2020,7,17,21,87,56,22,289,HEATING
2020,7,17,22,86,54,22,279,HEATING
2020,7,17,23,84,54,22,280,HEATING
2020,7,18,0,89,56,22,287,HEATING
2020,7,18,1,90,41,22,288,HEATING
2020,7,18,2,68,44,22,215,NO FAULT
2020,7,18,3,68,36,22,214,NO FAULT
2020,7,18,4,73,43,22,224,NO FAULT
2020,7,18,5,69,40,22,218,NO FAULT
2020,7,18,6,70,36,22,210,NO FAULT
2020,7,18,7,70,41,22,216,NO FAULT
2020,7,18,8,68,44,22,214,NO FAULT
2020,7,18,9,67,43,22,230,NO FAULT
2020,7,18,10,67,45,22,230,NO FAULT
2020,7,18,11,67,39,22,226,NO FAULT
2020,7,18,12,69,42,22,216,NO FAULT
2020,7,18,13,69,35,22,219,NO FAULT
2020,7,18,14,73,42,22,214,NO FAULT
2020,7,18,15,73,37,22,224,NO FAULT
2020,7,18,16,73,39,22,215,NO FAULT
2020,7,18,17,73,39,22,212,NO FAULT
2020,7,18,18,73,42,22,212,NO FAULT
2020,7,18,19,73,44,22,211,NO FAULT
2020,7,18,20,73,37,22,230,NO FAULT
2020,7,18,21,73,38,22,217,NO FAULT
2020,7,18,22,79,36,22,215,NO FAULT
2020,7,18,23,86,39,22,224,NO FAULT
2020,7,19,0,85,39,22,222,NO FAULT
2020,7,19,1,76,44,22,228,NO FAULT
2020,7,19,2,68,38,22,221,NO FAULT
2020,7,19,3,67,39,22,229,NO FAULT
2020,7,19,4,69,35,22,216,NO FAULT
2020,7,19,5,68,44,22,214,NO FAULT
2020,7,19,6,69,41,22,221,NO FAULT
2020,7,19,7,67,44,22,230,NO FAULT
2020,7,19,8,69,40,22,216,NO FAULT
2020,7,19,9,69,39,22,217,NO FAULT
2020,7,19,10,69,37,22,230,NO FAULT
2020,7,19,11,70,35,22,223,NO FAULT
2020,7,19,12,68,43,22,222,NO FAULT
2020,7,19,13,68,38,22,222,NO FAULT
2020,7,19,14,70,40,22,221,NO FAULT
2020,7,19,15,67,43,22,215,NO FAULT
2020,7,19,16,70,44,22,213,NO FAULT
2020,7,19,17,69,37,22,211,NO FAULT
2020,7,19,18,68,39,22,219,NO FAULT
2020,7,19,19,67,37,22,213,NO FAULT
2020,7,19,20,68,45,22,227,NO FAULT
2020,7,19,21,69,37,22,228,NO FAULT
2020,7,19,22,68,39,22,214,NO FAULT
2020,7,19,23,68,35,22,219,NO FAULT
2020,7,20,0,67,40,22,221,NO FAULT
2020,7,20,1,67,41,22,213,NO FAULT
2020,7,20,2,67,37,22,226,NO FAULT
2020,7,20,3,67,41,22,214,NO FAULT
2020,7,20,4,68,45,22,210,NO FAULT
2020,7,20,5,71,39,22,225,NO FAULT
2020,7,20,6,70,36,22,214,NO FAULT
2020,7,20,7,68,37,22,214,NO FAULT
2020,7,20,8,69,45,22,225,NO FAULT
2020,7,20,9,67,44,22,212,NO FAULT
2020,7,20,10,70,45,22,220,NO FAULT
2020,7,20,11,67,44,22,223,NO FAULT
2020,7,20,12,70,43,22,211,NO FAULT
2020,7,20,13,67,45,22,213,NO FAULT
2020,7,20,14,70,39,22,228,NO FAULT
2020,7,20,15,73,37,22,213,NO FAULT
2020,7,20,16,73,45,22,226,NO FAULT
2020,7,20,17,73,39,22,216,NO FAULT
2020,7,20,18,73,38,22,219,NO FAULT
2020,7,20,19,73,37,22,216,NO FAULT
2020,7,20,20,73,37,22,214,NO FAULT
2020,7,20,21,73,36,22,228,NO FAULT
2020,7,20,22,73,41,22,218,NO FAULT
2020,7,20,23,68,42,22,227,NO FAULT
2020,7,21,0,70,44,22,212,NO FAULT
2020,7,21,1,70,39,22,230,NO FAULT
2020,7,21,2,68,44,22,223,NO FAULT
2020,7,21,3,67,43,22,222,NO FAULT
2020,7,21,4,70,45,22,219,NO FAULT
2020,7,21,5,70,39,22,217,NO FAULT
2020,7,21,6,68,44,22,227,NO FAULT
2020,7,21,7,68,41,22,210,NO FAULT
2020,7,21,8,68,43,22,229,NO FAULT
2020,7,21,9,68,44,22,230,NO FAULT
2020,7,21,10,69,37,22,230,NO FAULT
2020,7,21,11,68,35,22,222,NO FAULT
2020,7,21,12,67,45,22,222,NO FAULT
2020,7,21,13,70,38,22,219,NO FAULT
2020,7,21,14,67,45,22,227,NO FAULT
2020,7,21,15,69,41,22,213,NO FAULT
2020,7,21,16,68,37,22,218,NO FAULT
2020,7,21,17,67,40,22,219,NO FAULT
2020,7,21,18,67,38,22,219,NO FAULT
2020,7,21,19,69,40,22,224,NO FAULT
2020,7,21,20,69,35,22,228,NO FAULT
2020,7,21,21,70,41,22,213,NO FAULT
2020,7,21,22,67,36,22,223,NO FAULT
2020,7,21,23,67,44,22,215,NO FAULT
2020,7,22,0,69,40,22,222,NO FAULT
2020,7,22,1,68,37,22,210,NO FAULT
2020,7,22,2,67,36,22,224,NO FAULT
2020,7,22,3,69,45,22,222,NO FAULT
2020,7,22,4,67,39,22,222,NO FAULT
2020,7,22,5,69,42,22,222,NO FAULT
2020,7,22,6,70,41,22,214,NO FAULT
2020,7,22,7,69,40,22,230,NO FAULT
2020,7,22,8,69,37,22,210,NO FAULT
2020,7,22,9,68,39,22,218,NO FAULT
2020,7,22,10,67,35,22,225,NO FAULT
2020,7,22,11,68,39,22,224,NO FAULT
2020,7,22,12,74,38,22,218,NO FAULT
2020,7,22,13,70,45,22,228,NO FAULT
2020,7,22,14,69,36,22,229,NO FAULT
2020,7,22,15,70,36,22,213,NO FAULT
2020,7,22,16,67,42,22,221,NO FAULT
2020,7,22,17,69,35,22,217,NO FAULT
2020,7,22,18,70,45,22,223,NO FAULT
2020,7,22,19,69,38,22,211,NO FAULT
2020,7,22,20,70,38,22,222,NO FAULT
2020,7,22,21,68,41,22,228,NO FAULT
2020,7,22,22,67,42,22,212,NO FAULT
2020,7,22,23,69,45,22,213,NO FAULT
2020,7,23,0,67,43,22,213,NO FAULT
2020,7,23,1,69,38,22,220,NO FAULT
2020,7,23,2,70,36,22,214,NO FAULT
2020,7,23,3,70,45,22,218,NO FAULT
2020,7,23,4,70,35,22,211,NO FAULT
2020,7,23,5,90,60,33,290,OVER HEATING
2020,7,23,6,91,59,34,289,OVER HEATING
2020,7,23,7,92,58,35,288,OVER HEATING
2020,7,23,8,68,45,22,223,NO FAULT
2020,7,23,9,70,41,22,214,NO FAULT
2020,7,23,10,68,39,22,226,NO FAULT
2020,7,23,11,68,35,22,228,NO FAULT
2020,7,23,12,69,43,22,230,NO FAULT
2020,7,23,13,67,39,22,228,NO FAULT
2020,7,23,14,68,40,22,214,NO FAULT
2020,7,23,15,68,45,22,215,NO FAULT
2020,7,23,16,68,39,22,216,NO FAULT
2020,7,23,17,70,40,22,224,NO FAULT
2020,7,23,18,70,44,22,223,NO FAULT
2020,7,23,19,67,41,22,223,NO FAULT
2020,7,23,20,68,43,22,210,NO FAULT
2020,7,23,21,68,44,22,228,NO FAULT
2020,7,23,22,67,42,22,223,NO FAULT
2020,7,23,23,70,44,22,214,NO FAULT
2020,7,24,0,67,35,22,211,NO FAULT
2020,7,24,1,70,42,22,226,NO FAULT
2020,7,24,2,67,41,22,213,NO FAULT
2020,7,24,3,67,35,22,216,NO FAULT
2020,7,24,4,68,37,22,225,NO FAULT
2020,7,24,5,67,41,22,215,NO FAULT
2020,7,24,6,70,39,22,230,NO FAULT
2020,7,24,7,69,36,22,217,NO FAULT
2020,7,24,8,67,40,22,225,NO FAULT
2020,7,24,9,68,44,22,227,NO FAULT
2020,7,24,10,67,40,22,218,NO FAULT
2020,7,24,11,69,41,22,214,NO FAULT
2020,7,24,12,68,39,22,215,NO FAULT
2020,7,24,13,70,35,22,210,NO FAULT
2020,7,24,14,72,44,22,225,NO FAULT
2020,7,24,15,70,44,22,218,NO FAULT
2020,7,24,16,67,40,22,218,NO FAULT
2020,7,24,17,68,37,22,217,NO FAULT
2020,7,24,18,68,40,22,219,NO FAULT
2020,7,24,19,69,35,22,223,NO FAULT
2020,7,24,20,68,43,22,216,NO FAULT
2020,7,24,21,67,42,22,217,NO FAULT
2020,7,24,22,67,44,22,210,NO FAULT
2020,7,24,23,68,40,22,224,NO FAULT
2020,7,25,0,70,39,22,228,NO FAULT
2020,7,25,1,67,45,22,214,NO FAULT
2020,7,25,2,68,39,22,217,NO FAULT
2020,7,25,3,67,40,22,215,NO FAULT
2020,7,25,4,70,42,22,221,NO FAULT
2020,7,25,5,69,42,22,228,NO FAULT
2020,7,25,6,69,45,22,218,NO FAULT
2020,7,25,7,68,39,22,230,NO FAULT
2020,7,25,8,68,36,22,212,NO FAULT
2020,7,25,9,67,40,22,230,NO FAULT
2020,7,25,10,68,39,22,220,NO FAULT
2020,7,25,11,67,45,22,221,NO FAULT
2020,7,25,12,70,41,22,213,NO FAULT
2020,7,25,13,67,44,22,210,NO FAULT
2020,7,25,14,69,39,22,220,NO FAULT
2020,7,25,15,68,43,22,217,NO FAULT
2020,7,25,16,70,39,22,224,NO FAULT
2020,7,25,17,68,41,22,226,NO FAULT
2020,7,25,18,67,44,22,217,NO FAULT
2020,7,25,19,70,44,22,228,NO FAULT
2020,7,25,20,69,40,22,218,NO FAULT
2020,7,25,21,70,43,22,229,NO FAULT
2020,7,25,22,68,43,22,211,NO FAULT
2020,7,25,23,70,40,22,227,NO FAULT
2020,7,26,0,67,43,22,229,NO FAULT
2020,7,26,1,69,35,22,221,NO FAULT
2020,7,26,2,68,37,22,229,NO FAULT
2020,7,26,3,70,37,22,211,NO FAULT
2020,7,26,4,78,42,22,230,NO FAULT
2020,7,26,5,76,41,22,215,NO FAULT
2020,7,26,6,70,38,22,224,NO FAULT
2020,7,26,7,70,40,22,217,NO FAULT
2020,7,26,8,68,41,22,214,NO FAULT
2020,7,26,9,68,45,22,213,NO FAULT
2020,7,26,10,67,40,22,221,NO FAULT
2020,7,26,11,68,39,22,211,NO FAULT
2020,7,26,12,70,44,22,230,NO FAULT
2020,7,26,13,70,42,22,230,NO FAULT
2020,7,26,14,69,37,22,214,NO FAULT
2020,7,26,15,70,38,22,221,NO FAULT
2020,7,26,16,68,35,22,217,NO FAULT
2020,7,26,17,68,42,22,219,NO FAULT
2020,7,26,18,69,42,22,213,NO FAULT
2020,7,26,19,70,38,22,226,NO FAULT
2020,7,26,20,69,37,22,215,NO FAULT
2020,7,26,21,70,39,22,221,NO FAULT
2020,7,26,22,69,42,22,223,NO FAULT
2020,7,26,23,67,39,22,221,NO FAULT
2020,7,27,0,68,45,22,217,NO FAULT
2020,7,27,1,68,44,22,229,NO FAULT
2020,7,27,2,68,43,22,215,NO FAULT
2020,7,27,3,69,36,22,221,NO FAULT
2020,7,27,4,70,44,22,230,NO FAULT
2020,7,27,5,70,37,22,218,NO FAULT
2020,7,27,6,87,56,22,289,HEATING
2020,7,27,7,86,54,22,279,HEATING
2020,7,27,8,84,54,22,280,HEATING
2020,7,27,9,89,56,22,287,HEATING
2020,7,27,10,90,45,22,288,HEATING
2020,7,27,11,67,40,22,217,NO FAULT
2020,7,27,12,67,37,22,222,NO FAULT
2020,7,27,13,68,43,22,224,NO FAULT
2020,7,27,14,69,44,22,230,NO FAULT
2020,7,27,15,68,38,22,216,NO FAULT
2020,7,27,16,69,36,22,218,NO FAULT
2020,7,27,17,68,37,22,211,NO FAULT
2020,7,27,18,69,38,22,225,NO FAULT
2020,7,27,19,68,43,22,228,NO FAULT
2020,7,27,20,68,37,22,218,NO FAULT
2020,7,27,21,67,38,22,230,NO FAULT
2020,7,27,22,69,37,22,223,NO FAULT
2020,7,27,23,68,45,22,223,NO FAULT
2020,7,28,0,68,39,22,211,NO FAULT
2020,7,28,1,67,39,22,218,NO FAULT
2020,7,28,2,70,36,22,225,NO FAULT
2020,7,28,3,69,42,22,222,NO FAULT
2020,7,28,4,67,38,22,230,NO FAULT
2020,7,28,5,67,36,22,228,NO FAULT
2020,7,28,6,68,37,22,215,NO FAULT
2020,7,28,7,69,37,22,230,NO FAULT
2020,7,28,8,69,45,22,221,NO FAULT
2020,7,28,9,68,40,22,226,NO FAULT
2020,7,28,10,68,35,22,220,NO FAULT
2020,7,28,11,70,44,22,228,NO FAULT
